position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
105	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	Fl0Ygu9_bpA	2016-12-20T21:17:51Z	2016-12-20 21:17:51	R - Mean, Variance and much more	Calculate numerical summaries for a numerical variable in R. Mean, Median, Trimmed Mean, Variance, Standard Deviation, Q1, Q3, Percentiles, Range, Interquartile Range, Min, Max.	27	Education	PT8M12S	492	2d	hd	false	https://i.ytimg.com/vi/Fl0Ygu9_bpA/maxresdefault.jpg	1	16708	125	3	0	7
106	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	L8u6phmGOEo	2016-12-20T21:17:51Z	2016-12-20 21:17:51	R - Histograms	Create histograms in R for a numerical variable	27	Education	PT5M39S	339	2d	hd	false	https://i.ytimg.com/vi/L8u6phmGOEo/maxresdefault.jpg	1	3824	18	1	0	0
107	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	MSkrfYad8lE	2016-12-20T21:17:51Z	2016-12-20 21:17:51	R - Boxplot	Create boxplots in R for a numerical variable	27	Education	PT8M25S	505	2d	hd	false	https://i.ytimg.com/vi/MSkrfYad8lE/maxresdefault.jpg	1	2427	16	0	0	0
108	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	ZrszcwGsW7A	2016-12-20T21:17:51Z	2016-12-20 21:17:51	R - Pie Chart, Bar Chart	Create Pie and Bar Charts for categorical variables in R.	27	Education	PT6M35S	395	2d	hd	false	https://i.ytimg.com/vi/ZrszcwGsW7A/maxresdefault.jpg	1	5392	16	3	0	1
109	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	MoBw5PiW56k	2016-11-22T19:13:49Z	2016-11-22 19:13:49	R - Regression Trees - CART	Regression Trees are part of the CART family of techniques for prediction of a numerical target feature. Here we use the package rpart, with its CART algorithms, in R to learn a regression tree model on the msleep' data set available in the ggplot2 package.	27	Education	PT18M24S	1104	2d	hd	false	https://i.ytimg.com/vi/MoBw5PiW56k/maxresdefault.jpg	1	59021	490	13	0	31
110	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	x69YhAapw4k	2016-03-08T23:59:30Z	2016-03-08 23:59:30	kNN Machine Learning Algorithm - Excel	kNN, k Nearest Neighbors Machine Learning Algorithm tutorial. Follow this link for an entire Intro course on Machine Learning using R, did I mention it's FREE: https://www.youtube.com/playlist?list=PLjPbBibKHH18I0mDb_H4uP3egypHIsvMn Also, be sure to check out my channel for over 300 tutorials on Excel, R, Statistics, basic Math, and more.	27	Education	PT26M51S	1611	2d	hd	false	https://i.ytimg.com/vi/x69YhAapw4k/maxresdefault.jpg	1	97484	1165	18	0	108
111	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	C68u9nuw50Y	2015-11-16T20:10:42Z	2015-11-16 20:10:42	Time Series Forecasting with Google Sheets part (4 of 4)	Classical Multiplicative Model for forecasting Time Series data using Google Sheets. Seasonality, Trend, Cyclicality, and Irregularity are explained. These components are estimated with a complete forecasting example worked step-by-step from beginning to end. You may navigate all 4 parts of this tutorial series (Forecasting with Google Sheets) with the links here: Part 1: https://www.youtube.com/watch?v=FWNlS7hRQOo&feature=youtu.be Part 2: https://www.youtube.com/watch?v=lL61SGr1lJk&feature=youtu.be Part 3: https://www.youtube.com/watch?v=I29vxyfIVtw&feature=youtu.be Part 4: https://www.youtube.com/watch?v=C68u9nuw50Y&feature=youtu.be Prefer learning this in Microsoft Excel? 3 part video tutorial on Forecasting with Microsoft Excel: Part 1: https://www.youtube.com/watch?v=gHdYEZA50KE Part 2: https://www.youtube.com/watch?v=5C012eMSeIU Part 3: https://www.youtube.com/watch?v=kcfiu-f88JQ Be sure to subscribe and share these tutorials. Thanks for watching!	27	Education	PT24M6S	1446	2d	hd	false	https://i.ytimg.com/vi/C68u9nuw50Y/maxresdefault.jpg	1	5886	59	1	0	5
112	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	FWNlS7hRQOo	2015-11-16T20:10:42Z	2015-11-16 20:10:42	Time Series Forecasting with Google Sheets part (1 of 4)	Classical Multiplicative Model for forecasting Time Series data using Google Sheets. Seasonality, Trend, Cyclicality, and Irregularity are explained. These components are estimated with a complete forecasting example worked step-by-step from beginning to end. You may navigate all 4 parts of this tutorial series (Forecasting with Google Sheets) with the links here: Part 1: https://www.youtube.com/watch?v=FWNlS7hRQOo&feature=youtu.be Part 2: https://www.youtube.com/watch?v=lL61SGr1lJk&feature=youtu.be Part 3: https://www.youtube.com/watch?v=I29vxyfIVtw&feature=youtu.be Part 4: https://www.youtube.com/watch?v=C68u9nuw50Y&feature=youtu.be Prefer learning this in Microsoft Excel? 3 part video tutorial on Forecasting with Microsoft Excel: Part 1: https://www.youtube.com/watch?v=gHdYEZA50KE Part 2: https://www.youtube.com/watch?v=5C012eMSeIU Part 3: https://www.youtube.com/watch?v=kcfiu-f88JQ Be sure to subscribe and share these tutorials. Thanks for watching!	27	Education	PT15M59S	959	2d	hd	false	https://i.ytimg.com/vi/FWNlS7hRQOo/maxresdefault.jpg	1	11041	63	8	0	1
113	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	I29vxyfIVtw	2015-11-16T20:10:42Z	2015-11-16 20:10:42	Time Series Forecasting with Google Sheets part (3 of 4)	Classical Multiplicative Model for forecasting Time Series data using Google Sheets. Seasonality, Trend, Cyclicality, and Irregularity are explained. These components are estimated with a complete forecasting example worked step-by-step from beginning to end. You may navigate all 4 parts of this tutorial series (Forecasting with Google Sheets) with the links here: Part 1: https://www.youtube.com/watch?v=FWNlS7hRQOo&feature=youtu.be Part 2: https://www.youtube.com/watch?v=lL61SGr1lJk&feature=youtu.be Part 3: https://www.youtube.com/watch?v=I29vxyfIVtw&feature=youtu.be Part 4: https://www.youtube.com/watch?v=C68u9nuw50Y&feature=youtu.be Prefer learning this in Microsoft Excel? 3 part video tutorial on Forecasting with Microsoft Excel: Part 1: https://www.youtube.com/watch?v=gHdYEZA50KE Part 2: https://www.youtube.com/watch?v=5C012eMSeIU Part 3: https://www.youtube.com/watch?v=kcfiu-f88JQ Be sure to subscribe and share these tutorials. Thanks for watching!	27	Education	PT12M10S	730	2d	hd	false	https://i.ytimg.com/vi/I29vxyfIVtw/maxresdefault.jpg	1	5896	25	0	0	2
114	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	lL61SGr1lJk	2015-11-16T20:10:42Z	2015-11-16 20:10:42	Time Series Forecasting with Google Sheets part (2 of 4)	Classical Multiplicative Model for forecasting Time Series data using Google Sheets. Seasonality, Trend, Cyclicality, and Irregularity are explained. These components are estimated with a complete forecasting example worked step-by-step from beginning to end. You may navigate all 4 parts of this tutorial series (Forecasting with Google Sheets) with the links here: Part 1: https://www.youtube.com/watch?v=FWNlS7hRQOo&feature=youtu.be Part 2: https://www.youtube.com/watch?v=lL61SGr1lJk&feature=youtu.be Part 3: https://www.youtube.com/watch?v=I29vxyfIVtw&feature=youtu.be Part 4: https://www.youtube.com/watch?v=C68u9nuw50Y&feature=youtu.be Prefer learning this in Microsoft Excel? 3 part video tutorial on Forecasting with Microsoft Excel: Part 1: https://www.youtube.com/watch?v=gHdYEZA50KE Part 2: https://www.youtube.com/watch?v=5C012eMSeIU Part 3: https://www.youtube.com/watch?v=kcfiu-f88JQ Be sure to subscribe and share these tutorials. Thanks for watching!	27	Education	PT22M27S	1347	2d	hd	false	https://i.ytimg.com/vi/lL61SGr1lJk/maxresdefault.jpg	1	6401	33	1	0	1
115	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	46biqSoZxqY	2015-11-09T19:56:54Z	2015-11-09 19:56:54	Multiple Regression Introduction (part 3 of 4)	Multiple Regression Intro video series: (4 parts) part 1: https://www.youtube.com/watch?v=e0o7oINrWuI&feature=youtu.be part 2: https://www.youtube.com/watch?v=bTUrTObthug&feature=youtu.be part 3: https://www.youtube.com/watch?v=46biqSoZxqY&feature=youtu.be part 4: https://www.youtube.com/watch?v=JhMrgo97YHA&feature=youtu.be Performing Multiple Regression in Microsoft Excel: https://www.youtube.com/watch?v=cXiZ_t2NK1k&index=18&list=PLjPbBibKHH1_FxwPpGxBeUAu_o87fFYoQ Performing a Multiple Regression in Google Sheets with XL Miner: https://www.youtube.com/watch?v=YhBU92eyNRo&feature=youtu.be	27	Education	PT25M40S	1540	2d	hd	false	https://i.ytimg.com/vi/46biqSoZxqY/maxresdefault.jpg	1	3934			0	
116	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	JhMrgo97YHA	2015-11-09T19:56:54Z	2015-11-09 19:56:54	Multiple Regression Introduction (part 4 of 4)	Multiple Regression Intro video series: (4 parts) part 1: https://www.youtube.com/watch?v=e0o7oINrWuI&feature=youtu.be part 2: https://www.youtube.com/watch?v=bTUrTObthug&feature=youtu.be part 3: https://www.youtube.com/watch?v=46biqSoZxqY&feature=youtu.be part 4: https://www.youtube.com/watch?v=JhMrgo97YHA&feature=youtu.be Performing Multiple Regression in Microsoft Excel: https://www.youtube.com/watch?v=cXiZ_t2NK1k&index=18&list=PLjPbBibKHH1_FxwPpGxBeUAu_o87fFYoQ Performing a Multiple Regression in Google Sheets with XL Miner: https://www.youtube.com/watch?v=YhBU92eyNRo&feature=youtu.be	27	Education	PT15M11S	911	2d	hd	false	https://i.ytimg.com/vi/JhMrgo97YHA/maxresdefault.jpg	1	6825			0	
117	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	YhBU92eyNRo	2015-11-09T19:56:54Z	2015-11-09 19:56:54	Multiple Regression with Google Sheets XL Miner	Multiple Regression Intro video series: (4 parts) part 1: https://www.youtube.com/watch?v=e0o7oINrWuI&feature=youtu.be part 2: https://www.youtube.com/watch?v=bTUrTObthug&feature=youtu.be part 3: https://www.youtube.com/watch?v=46biqSoZxqY&feature=youtu.be part 4: https://www.youtube.com/watch?v=JhMrgo97YHA&feature=youtu.be Performing Multiple Regression in Microsoft Excel: https://www.youtube.com/watch?v=cXiZ_t2NK1k&index=18&list=PLjPbBibKHH1_FxwPpGxBeUAu_o87fFYoQ Performing a Multiple Regression in Google Sheets with XL Miner: https://www.youtube.com/watch?v=YhBU92eyNRo&feature=youtu.be	27	Education	PT29M35S	1775	2d	hd	false	https://i.ytimg.com/vi/YhBU92eyNRo/maxresdefault.jpg	1	26306	186	5	0	25
118	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	bTUrTObthug	2015-11-09T19:56:54Z	2015-11-09 19:56:54	Multiple Regression Introduction (part 2 of 4)	Multiple Regression Intro video series: (4 parts) part 1: https://www.youtube.com/watch?v=e0o7oINrWuI&feature=youtu.be part 2: https://www.youtube.com/watch?v=bTUrTObthug&feature=youtu.be part 3: https://www.youtube.com/watch?v=46biqSoZxqY&feature=youtu.be part 4: https://www.youtube.com/watch?v=JhMrgo97YHA&feature=youtu.be Performing Multiple Regression in Microsoft Excel: https://www.youtube.com/watch?v=cXiZ_t2NK1k&index=18&list=PLjPbBibKHH1_FxwPpGxBeUAu_o87fFYoQ Performing a Multiple Regression in Google Sheets with XL Miner: https://www.youtube.com/watch?v=YhBU92eyNRo&feature=youtu.be	27	Education	PT9M	540	2d	hd	false	https://i.ytimg.com/vi/bTUrTObthug/maxresdefault.jpg	1	3402			0	
119	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	e0o7oINrWuI	2015-11-09T19:56:54Z	2015-11-09 19:56:54	Multiple Regression Introduction (part 1 of 4)	Multiple Regression Intro video series: (4 parts) part 1: https://www.youtube.com/watch?v=e0o7oINrWuI&feature=youtu.be part 2: https://www.youtube.com/watch?v=bTUrTObthug&feature=youtu.be part 3: https://www.youtube.com/watch?v=46biqSoZxqY&feature=youtu.be part 4: https://www.youtube.com/watch?v=JhMrgo97YHA&feature=youtu.be Performing Multiple Regression in Microsoft Excel: https://www.youtube.com/watch?v=cXiZ_t2NK1k&index=18&list=PLjPbBibKHH1_FxwPpGxBeUAu_o87fFYoQ Performing a Multiple Regression in Google Sheets with XL Miner: https://www.youtube.com/watch?v=YhBU92eyNRo&feature=youtu.be	27	Education	PT23M4S	1384	2d	hd	false	https://i.ytimg.com/vi/e0o7oINrWuI/maxresdefault.jpg	1	6035			0	
120	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	a2YXWjsfyto	2015-10-27T17:18:14Z	2015-10-27 17:18:14	Excel - Remove Duplicates	Remove duplicates in Microsoft Excel easily using built-in functionality.	27	Education	PT4M25S	265	2d	hd	false	https://i.ytimg.com/vi/a2YXWjsfyto/maxresdefault.jpg	1	733	19	1	0	1
121	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	68Ok1waTsqg	2015-10-04T23:41:01Z	2015-10-04 23:41:01	Two Way ANOVA - Cell Means Plot with Google Sheets	Two-Way or Two-Factor ANOVA done in Google Sheets. Google Sheets is available online and for free.	27	Education	PT12M39S	759	2d	hd	false	https://i.ytimg.com/vi/68Ok1waTsqg/maxresdefault.jpg	1	3231			0	
122	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	uCkycwF2HUU	2015-10-04T23:41:01Z	2015-10-04 23:41:01	Two Way ANOVA - with Google Sheets XL-miner	Two-Way or Two-Factor ANOVA done in Google Sheets. Google Sheets is available online and for free.	27	Education	PT32M21S	1941	2d	hd	false	https://i.ytimg.com/vi/uCkycwF2HUU/maxresdefault.jpg	1	6725			0	
123	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	L2mdIT-fR-g	2015-09-28T22:05:33Z	2015-09-28 22:05:33	Two Way ANOVA - part 3 (Interaction and Cell Means plot)	An introduction to Two-Way ANOVA with an example. Interaction and Main Effects are explored. Calculations are provided by computer software, focus is on analysis and interpretation of results. A multipart series.	27	Education	PT15M38S	938	2d	hd	false	https://i.ytimg.com/vi/L2mdIT-fR-g/maxresdefault.jpg	1	12021			0	
124	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	gn5JfUc4oy8	2015-09-28T22:05:33Z	2015-09-28 22:05:33	Two Way ANOVA - part 1 (data and structure)	An introduction to Two-Way ANOVA with an example. Interaction and Main Effects are explored. Calculations are provided by computer software, focus is on analysis and interpretation of results. A multipart series.	27	Education	PT13M14S	794	2d	hd	false	https://i.ytimg.com/vi/gn5JfUc4oy8/maxresdefault.jpg	1	6998			0	
125	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	midE8jhQWLI	2015-09-28T22:05:33Z	2015-09-28 22:05:33	Two Way ANOVA - part 4 (hypothesis tests for Main Effects and closing remarks)	An introduction to Two-Way ANOVA with an example. Interaction and Main Effects are explored. Calculations are provided by computer software, focus is on analysis and interpretation of results. A multipart series.	27	Education	PT13M38S	818	2d	hd	false	https://i.ytimg.com/vi/midE8jhQWLI/maxresdefault.jpg	1	4499			0	
126	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	whp4bSeJC7I	2015-09-28T22:05:33Z	2015-09-28 22:05:33	Two Way ANOVA - part 2 (three hypothesis tests)	An introduction to Two-Way ANOVA with an example. Interaction and Main Effects are explored. Calculations are provided by computer software, focus is on analysis and interpretation of results. A multipart series.	27	Education	PT6M46S	406	2d	hd	false	https://i.ytimg.com/vi/whp4bSeJC7I/maxresdefault.jpg	1	10505			0	
127	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	25xGIdG3ByQ	2015-08-03T20:06:26Z	2015-08-03 20:06:26	Tukey Kramer Procedure and One Way ANOVA - with Google Sheets	Learn how to perform a One-Way ANOVA and followup with a Tukey Kramer multiple comparison procedure.	27	Education	PT20M42S	1242	2d	hd	false	https://i.ytimg.com/vi/25xGIdG3ByQ/maxresdefault.jpg	1	11270			0	
128	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	UQeb73Otdqs	2015-07-22T21:28:12Z	2015-07-22 21:28:12	One Way ANOVA - with Google Sheets	One Way or One Factor ANOVA basic example presented and done with Google Sheets, which is free and available online.	27	Education	PT13M30S	810	2d	sd	false		1	14218	60	5	0	4
129	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	dCZR5fQzbsw	2015-07-22T21:28:12Z	2015-07-22 21:28:12	One Way ANOVA - example by hand (part 2)	One Way or One Factor ANOVA basic example presented and done by hand. Error in Variance from Supplier 1. I should have written the variance 243.7, but accidentally wrote the standard deviation 15.61. Note that, as you work from about minute 18 on. The final results work out correctly because I was sticking with my script. Unfortunately, YouTube doesn't allow comments to pop-up within the video like they used to.	27	Education	PT40M36S	2436	2d	hd	false	https://i.ytimg.com/vi/dCZR5fQzbsw/maxresdefault.jpg	1	4051	28	2	0	5
130	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	vVxns03sEkE	2015-07-22T21:28:12Z	2015-07-22 21:28:12	One Way ANOVA - example by hand (part 1)	One Way or One Factor ANOVA basic example presented and done by hand.	27	Education	PT11M26S	686	2d	hd	false	https://i.ytimg.com/vi/vVxns03sEkE/maxresdefault.jpg	1	6330	12	2	0	1
131	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	LQby0g5KWMo	2015-06-07T06:31:08Z	2015-06-07 06:31:08	Google Sheets - SumIF, CountIF, AverageIF	countif, sumif, averageif functions in Google Sheets	27	Education	PT5M2S	302	2d	sd	false	https://i.ytimg.com/vi/LQby0g5KWMo/maxresdefault.jpg	1	85969	458	17	0	53
132	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	oTnWvHaPYvA	2015-06-07T06:31:08Z	2015-06-07 06:31:08	Google Sheets - Histogram	Create a Histogram in Google Sheets	27	Education	PT7M54S	474	2d	sd	false		1	13804	54	7	0	6
133	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	152vbvgFwhQ	2015-06-05T23:46:30Z	2015-06-05 23:46:30	Elementary Statistics Review 3 - Hypothesis Testing	Hypothesis, Null Hypothesis, Alternative Hypothesis, level of significance, Reject Ho, Fail to Reject Ho, Test Statistic, p-value	27	Education	PT16M25S	985	2d	sd	false		1	9171	55	2	0	4
134	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	2H6Z7lbpJvw	2015-06-05T23:46:30Z	2015-06-05 23:46:30	Elementary Statistics Review 2 - Mean, Variance, and Standard Deviation	Mean, Variance, Standard Deviation, Measures of Central Tendency, Measures of Spread, Dispersion, Uncertainty, Variability	27	Education	PT14M34S	874	2d	sd	false		1	13701	117	4	0	6
135	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	HhvmHqsCVwc	2015-06-05T23:46:30Z	2015-06-05 23:46:30	Elementary Statistics Review 1 - Basic Concepts	Statistics, Population, Sample, Random Sample, Observational Unit, Variable, Quantitative, Numerical, Qualitative, Categorical	27	Education	PT14M20S	860	2d	sd	false		1	48730	312	22	0	19
136	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	1OO2H_D6qqA	2015-06-05T21:26:57Z	2015-06-05 21:26:57	Probability Lesson 2	Probability, Chance, Outcomes, Sample Space, Events, Complement, Union, Intersection, Disjoint and Mutually Exclusive, Null Set, Classical Probability, Empirical Probability, Fundamental Properties of Probability, Independence, Conditional Probability, Dependence, Conditional Independence, Bayes Rule, Law of Total Probability, Associative, Commutative, Distributive laws, Probability Distributions, series	27	Education	PT10M33S	633	2d	sd	false	https://i.ytimg.com/vi/1OO2H_D6qqA/maxresdefault.jpg	1	1409	17	2	0	1
137	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	3XgLozzxGiU	2015-06-05T20:46:09Z	2015-06-05 20:46:09	Probability Lesson 4	Probability, Chance, Outcomes, Sample Space, Events, Complement, Union, Intersection, Disjoint and Mutually Exclusive, Null Set, Classical Probability, Empirical Probability, Fundamental Properties of Probability, Independence, Conditional Probability, Dependence, Conditional Independence, Bayes Rule, Law of Total Probability, Associative, Commutative, Distributive laws, Probability Distributions, series	27	Education	PT8M3S	483	2d	sd	false		1	860	11	1	0	0
138	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	8z8tc2rRQu8	2015-06-05T20:46:09Z	2015-06-05 20:46:09	Probability Lesson 1	Probability, Chance, Outcomes, Sample Space, Events, Complement, Union, Intersection, Disjoint and Mutually Exclusive, Null Set, Classical Probability, Empirical Probability, Fundamental Properties of Probability, Independence, Conditional Probability, Dependence, Conditional Independence, Bayes Rule, Law of Total Probability, Associative, Commutative, Distributive laws, Probability Distributions, series	27	Education	PT11M18S	678	2d	sd	false		1	3501	29	2	0	0
139	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	EcnMTm16WvM	2015-06-05T20:46:09Z	2015-06-05 20:46:09	Probability Lesson 5	Probability, Chance, Outcomes, Sample Space, Events, Complement, Union, Intersection, Disjoint and Mutually Exclusive, Null Set, Classical Probability, Empirical Probability, Fundamental Properties of Probability, Independence, Conditional Probability, Dependence, Conditional Independence, Bayes Rule, Law of Total Probability, Associative, Commutative, Distributive laws, Probability Distributions, series	27	Education	PT10M34S	634	2d	sd	false	https://i.ytimg.com/vi/EcnMTm16WvM/maxresdefault.jpg	1	734	11	1	0	0
140	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	K-aynij-unc	2015-06-05T20:46:09Z	2015-06-05 20:46:09	Probability Lesson 6	Probability, Chance, Outcomes, Sample Space, Events, Complement, Union, Intersection, Disjoint and Mutually Exclusive, Null Set, Classical Probability, Empirical Probability, Fundamental Properties of Probability, Independence, Conditional Probability, Dependence, Conditional Independence, Bayes Rule, Law of Total Probability, Associative, Commutative, Distributive laws, Probability Distributions, series	27	Education	PT10M34S	634	2d	sd	false		1	678	11	1	0	0
141	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	cA_pEnOYAfM	2015-06-05T20:46:09Z	2015-06-05 20:46:09	Probability Lesson 3	Probability, Chance, Outcomes, Sample Space, Events, Complement, Union, Intersection, Disjoint and Mutually Exclusive, Null Set, Classical Probability, Empirical Probability, Fundamental Properties of Probability, Independence, Conditional Probability, Dependence, Conditional Independence, Bayes Rule, Law of Total Probability, Associative, Commutative, Distributive laws, Probability Distributions, series	27	Education	PT18M7S	1087	2d	sd	false		1	1028	15	1	0	2
142	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	xLQgIYe5Dss	2015-05-26T01:56:46Z	2015-05-26 01:56:46	Google Sheets - Basic Descriptive Statistics (Mean, Variance, Standard Devation, etc.)	Mean, Median, Variance, Standard Deviation, Range, Frequencies, Proportions. We use Google Sheets functions to aid us in our data analysis.	27	Education	PT9M30S	570	2d	sd	false		1	22284	142	5	0	12
143	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	JoArGkOpeU0	2015-04-29T22:40:11Z	2015-04-29 22:40:11	R - Twitter Mining with R (part 2) create WordCloud from Tweets	Twitter Mining with R. In (part 2) we searchTwitter for some tweets related to the 2015 earthquake in Nepal. After cleaning the text with the tm package we create a wordcloud that takes our 500 tweets and gives a highly informative and beautiful visualization of what people are tweeting on the subject. In (part 1) we set up the Authorization with the twitter API so that we can begin searching and retrieving Tweets. Note: (part 1) https://www.youtube.com/watch?v=lT4Kosc_ers&index=25&list=PLjPbBibKHH18I0mDb_H4uP3egypHIsvMn is essential and you will not get far in (part 2) of Twitter Mining with R if you have not done this. Warning: You are going to face challenges setting up the twitter API connection. The steps for this part have been known to change slightly over time for a variety of reasons. Follow the general steps and expect a few errors along the way which you will have to troubleshoot. It is hard to solve these issues remotely from where I am.	27	Education	PT16M19S	979	2d	hd	false	https://i.ytimg.com/vi/JoArGkOpeU0/maxresdefault.jpg	1	53233	434	4	0	96
144	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	lT4Kosc_ers	2015-04-27T01:52:14Z	2015-04-27 01:52:14	R - Twitter Mining with R (part 1)	Twitter Mining with R part 1 takes you through setting up a connection with Twitter. This requires a couple packages you will need to install, and creating a Twitter application, which needs to be authorized in R before you can access tweets. We quickly go through this entire process which may take some flexibility on your part so be patient and be ready troubleshoot as details change with updates. Warning: You are going to face challenges setting up the twitter API connection. The steps for this part have been known to change slightly over time for a variety of reasons. Follow the general steps and expect a few errors along the way which you will have to troubleshoot. It is hard to solve these issues remotely from where I am.	27	Education	PT11M39S	699	2d	hd	false	https://i.ytimg.com/vi/lT4Kosc_ers/maxresdefault.jpg	1	74111	506	10	0	116
145	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	Gy_nqzJMNrI	2015-04-24T20:06:05Z	2015-04-24 20:06:05	R - Association Rules - Market Basket Analysis (part 2)	Association Rules for Market Basket Analysis using arules package in R. The data set can be load from within R once you have installed and loaded the arules package. Association Rules are an Unsupervised Learning technique used to discover interesting patterns in big data that is usually unstructured as well.	27	Education	PT25M32S	1532	2d	hd	false	https://i.ytimg.com/vi/Gy_nqzJMNrI/maxresdefault.jpg	1	40954	372	6	0	51
146	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	b5hgDPa7a2k	2015-04-24T20:06:05Z	2015-04-24 20:06:05	R - Association Rules - Market Basket Analysis (part 1)	Association Rules for Market Basket Analysis using arules package in R. The data set can be load from within R once you have installed and loaded the arules package. Association Rules are an Unsupervised Learning technique used to discover interesting patterns in big data that is usually unstructured as well.	27	Education	PT28M2S	1682	2d	hd	false	https://i.ytimg.com/vi/b5hgDPa7a2k/maxresdefault.jpg	1	60339	300	12	0	47
147	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	XLNsl1Da5MA	2015-04-16T02:56:00Z	2015-04-16 02:56:00	R - Classification Trees (part 2 using rpart)	Classification Trees are part of the CART family of technique for prediction. Here we use the package rpart, with its CART algorithms, in R to learn a classification tree model on the 'iris' data set available in all R installations. In this video I also compare our results from rpart to our results from C5.0 in the previous classification tree tutorial video called "	27	Education	PT21M29S	1289	2d	hd	false	https://i.ytimg.com/vi/XLNsl1Da5MA/maxresdefault.jpg	1	47286	344	9	0	36
148	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	5NquIfQxpxk	2015-04-16T02:55:59Z	2015-04-16 02:55:59	R - Classification Trees (part 1 using C5.0)	Classification Trees are part of the CART family of technique for prediction. Here we deploy the C5.0 algorithm in R to learn a classification tree model on the 'iris' data set available in all R installations.	27	Education	PT23M20S	1400	2d	hd	false	https://i.ytimg.com/vi/5NquIfQxpxk/maxresdefault.jpg	1	65192	324	7	0	33
149	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	cXiZ_t2NK1k	2015-04-14T16:57:46Z	2015-04-14 16:57:46	Multiple Regression in Excel	Multiple Regression in Excel in a nutshell. Focusing on Excel functionality more than presentation of regression theory.	27	Education	PT11M2S	662	2d	hd	false	https://i.ytimg.com/vi/cXiZ_t2NK1k/maxresdefault.jpg	1	265967	1897	59	0	75
150	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	TJTkU2yleeU	2015-03-10T13:36:37Z	2015-03-10 13:36:37	R - sort, rank, order	Sort, rank, order vectors and data in R.	27	Education	PT9M30S	570	2d	hd	false	https://i.ytimg.com/vi/TJTkU2yleeU/maxresdefault.jpg	1	28486	192	5	0	18
151	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	zPafVva9BwE	2015-03-10T13:36:33Z	2015-03-10 13:36:33	R - LOWESS smoothing curve	LOESS and LOWESS (locally weighted scatterplot smoothing) are two strongly related non-parametric regression methods that combine multiple regression models in a k-nearest-neighbor-based meta-model.	27	Education	PT11M13S	673	2d	hd	false	https://i.ytimg.com/vi/zPafVva9BwE/maxresdefault.jpg	1	22533	168	4	0	18
